label,seed,model,n_train,method,std,sigma_rob_zero,sigma_rob_center,mae,mean_bias,median_bias,r2,n_test,train_r2
logg,0,lgbm_pixels,30000,clean,0.2891582051057804,0.21675172274018806,0.21901170319431057,0.20360830682182365,-0.0009812068538995503,-0.005438304061198274,0.9374438769138446,5000,0.9712666650606057
logg,0,lgbm_pixels,30000,bsn,0.8532084753560323,0.7916830538942333,0.7928608781185726,0.6658013337935843,0.01784214375727407,0.03268876706047297,0.4551286368096559,5000,0.9712666650606057
logg,0,lgbm_pixels,30000,boxcar,1.0824746374814584,1.0843152042291238,1.0755889895594746,0.8707172072121735,-0.11211710546719232,-0.15309460759962346,0.1139393921752615,5000,0.9712666650606057
logg,0,lgbm_pixels,30000,savgol,1.0816660863700716,1.0784011310952708,1.0640479583547795,0.869608877837848,-0.11806842637996792,-0.163011005422105,0.11422362549483078,5000,0.9712666650606057
logg,0,lgbm_pixels,30000,noisy,1.1432461232479354,1.2733268636463837,1.2590801692141482,0.9569613873877794,-0.1817594925117756,-0.20937053436433284,-0.0025688517791762067,5000,0.9712666650606057
logg,3,lgbm_pixels,1000,clean,0.7060138083777677,0.6914973164480225,0.691722371486133,0.5578189822975866,-0.02931222383598322,-0.021902765301160865,0.6296395847620729,5000,0.9989803146037618
logg,3,lgbm_pixels,1000,bsn,0.9444680598591558,1.0033407449764216,1.0106725266815646,0.7743154045499727,-0.0769812004476086,-0.04942072281190346,0.3339598081242553,5000,0.9989803146037618
logg,3,lgbm_pixels,1000,boxcar,1.0889646896407414,1.2005316402397612,1.1807764283873003,0.8988393878505528,-0.06035656897553853,-0.09984939509570567,0.1177129381555374,5000,0.9989803146037618
logg,3,lgbm_pixels,1000,savgol,1.096654557005535,1.2103606122106723,1.2040594822505886,0.9032646823023999,-0.05304810048147781,-0.09478977537461675,0.10586122897817773,5000,0.9989803146037618
logg,3,lgbm_pixels,1000,noisy,1.151064818385449,1.3209820673147188,1.318751677051576,0.9670881159485103,-0.04799581824852858,-0.09259295624766084,0.015526140301149849,5000,0.9989803146037618
logg,3,lgbm_pixels,3000,clean,0.4652576326776769,0.38111188588523703,0.38067235563940993,0.34568746833277453,-0.012660645535233286,-0.008381903673511437,0.8393211570548411,5000,0.997756451032463
logg,3,lgbm_pixels,3000,bsn,0.8770821495152623,0.8747475572110572,0.8732099198929021,0.6994882852527169,-0.039954539154409593,-0.01359205802661001,0.4282172510098753,5000,0.997756451032463
logg,3,lgbm_pixels,3000,boxcar,1.0681590032888568,1.1527419348102694,1.1023188560154256,0.8875387710341973,-0.21322136921735768,-0.26224064151868554,0.11998265631308436,5000,0.997756451032463
logg,3,lgbm_pixels,3000,savgol,1.0702415011052233,1.1556689247087415,1.09901965913134,0.8886199943081965,-0.21665288330605725,-0.2606880420985056,0.11558538901892912,5000,0.997756451032463
logg,3,lgbm_pixels,3000,noisy,1.1437343663847515,1.3326092761661177,1.2883426848370776,0.978345946317067,-0.27255108594168953,-0.303755855102708,-0.02538704460817809,5000,0.997756451032463
logg,3,lgbm_pixels,10000,clean,0.3374623979289333,0.25521059877453667,0.25622751481967526,0.2392089497917513,-0.002448660356936393,-0.005341030793334478,0.9155258464862048,5000,0.984991973446404
logg,3,lgbm_pixels,10000,bsn,0.8545137885813643,0.8189174593393775,0.8209977352608605,0.6720996863921606,-0.006971004767199625,0.009987829657115421,0.4583518572589651,5000,0.984991973446404
logg,3,lgbm_pixels,10000,boxcar,1.0537269925500994,1.1068073428788237,1.0492316257364436,0.863402484416985,-0.176270445430527,-0.21872090460233629,0.153372089138197,5000,0.984991973446404
logg,3,lgbm_pixels,10000,savgol,1.0540003086085052,1.1109336853393952,1.0601315891017176,0.8639579520761296,-0.18177591553793096,-0.23292264325577472,0.1514826693019975,5000,0.984991973446404
logg,3,lgbm_pixels,10000,noisy,1.1239545108907694,1.3072503745824244,1.2676062739850602,0.9552024894422291,-0.21932390538069557,-0.261295995024186,0.027302777495474717,5000,0.984991973446404
logg,3,lgbm_pixels,30000,clean,0.28399175054671033,0.21387014170915233,0.2146747114185009,0.20006620637890832,-0.0038963421083110816,-0.009629987171479004,0.9401666390792149,5000,0.970942828371013
